Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
IDDLNTM45_R2	(1, 0.0)	(2, 0.2768393855700143)	(3, 0.30889204500788736)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.09051889042036361)	(25, 0.0)	(30, 0.17373841130752418)	(35, 0.05152742766402356)	(40, 0.0)	(45, 0.05602612008741635)	(50, 0.0)	(55, 0.06686826231192122)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1324326165682272)	(80, 0.33818595363998927)	(85, 0.3472126868996022)	(90, 0.2653599635241155)	(95, 0.22072102761371198)	(100, 0.22072102761371198)	(105, 0.2769819350037471)	(110, 0.11224929380381633)	(115, 0.06378248633464527)	(120, 0.11707920402911781)	(125, 0.0)	(130, 0.0)	(135, 0.05254204422176919)	(140, 0.0)	(145, 0.0)	(150, 0.13288542065184922)
IDDLNTM46.A_R1	(1, 0.0)	(2, 0.2773195962315688)	(3, 0.2684614592946141)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5166818617236266)	(9, 0.1930389165343117)	(10, 0.04433347761683594)	(15, 0.0)	(20, 0.0)	(25, 0.10826611811833486)	(30, 0.3984407111415036)	(35, 0.18817763945200228)	(40, 0.3446927884708994)	(45, 0.10773120646755258)	(50, 0.05539972984821989)	(55, 0.11867335919595504)	(60, 0.2507494647139111)	(65, 0.06109974839895594)	(70, 0.0)	(75, 0.18391118412536275)	(80, 0.05647811173619698)	(85, 0.05821122548473159)	(90, 0.0)	(95, 0.12210107305416792)	(100, 0.047055108096016214)	(105, 0.2635402721074171)	(110, 0.0)	(115, 0.06109974839895594)	(120, 0.0)	(125, 0.0)	(130, 0.053996121676567164)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM46.A_R2	(1, 0.0)	(2, 0.26998060838283583)	(3, 0.30051336540948875)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0840881115029755)	(25, 0.0)	(30, 0.17097060146963766)	(35, 0.049892279491765466)	(40, 0.0)	(45, 0.05429139290779899)	(50, 0.0)	(55, 0.0655459340402583)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1309592099911226)	(80, 0.33495311713345555)	(85, 0.34176575191781877)	(90, 0.26429770700492483)	(95, 0.21826534998520436)	(100, 0.21826534998520436)	(105, 0.274191432897794)	(110, 0.108334586809635)	(115, 0.06143353326904409)	(120, 0.11170666985616655)	(125, 0.0)	(130, 0.0)	(135, 0.05267809936903962)	(140, 0.0)	(145, 0.0)	(150, 0.13503309712348052)
IDDLNTM46.B_R1	(1, 0.0)	(2, 0.28940561410149573)	(3, 0.2813309667638544)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5379466769942403)	(9, 0.1905873109694084)	(10, 0.0433681191134379)	(15, 0.0)	(20, 0.0)	(25, 0.10861041514154451)	(30, 0.39019344761593905)	(35, 0.1857168887657517)	(40, 0.34900420159361073)	(45, 0.10697839647330165)	(50, 0.057073658086535015)	(55, 0.1207522922492571)	(60, 0.2603112498849149)	(65, 0.06254647461538083)	(70, 0.0)	(75, 0.17608712416308311)	(80, 0.05616793044866201)	(85, 0.059795113300332665)	(90, 0.0)	(95, 0.1252510243373716)	(100, 0.04764041929208414)	(105, 0.259743033961155)	(110, 0.0)	(115, 0.06254647461538083)	(120, 0.0)	(125, 0.0)	(130, 0.05533910421400464)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM46.B_R2	(1, 0.0)	(2, 0.2766955210700232)	(3, 0.3086950494080835)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08971403145139223)	(25, 0.0)	(30, 0.17525402562824707)	(35, 0.05194689787215953)	(40, 0.0)	(45, 0.057206099392073044)	(50, 0.0)	(55, 0.06592586405669)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13612830059220488)	(80, 0.34502669012729104)	(85, 0.3566729804142807)	(90, 0.2719660847722618)	(95, 0.22688050098700813)	(100, 0.22688050098700813)	(105, 0.2824802155119102)	(110, 0.11175482807302814)	(115, 0.06319586424253507)	(120, 0.11597158834935196)	(125, 0.0)	(130, 0.0)	(135, 0.05347210903593624)	(140, 0.0)	(145, 0.0)	(150, 0.1342890753652977)
IDDLNTM48_R1	(1, 0.0)	(2, 0.2816903168901489)	(3, 0.2714409724211389)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5290286642083517)	(9, 0.1894462166690589)	(10, 0.04388052680797291)	(15, 0.0)	(20, 0.0)	(25, 0.10833473775739759)	(30, 0.39337900680102333)	(35, 0.1842923796332193)	(40, 0.3469778078777045)	(45, 0.10773060972975271)	(50, 0.05620890497211949)	(55, 0.11925903905729363)	(60, 0.25796683420456235)	(65, 0.06294180768021712)	(70, 0.0)	(75, 0.17840942256401518)	(80, 0.05667137539328214)	(85, 0.05883790349242246)	(90, 0.0)	(95, 0.12550863934327533)	(100, 0.04689700054600674)	(105, 0.2623957176072281)	(110, 0.0)	(115, 0.06294180768021712)	(120, 0.0)	(125, 0.0)	(130, 0.054867324110728755)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM48_R2	(1, 0.0)	(2, 0.2743366205536437)	(3, 0.30008497373188836)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08740274319954952)	(25, 0.0)	(30, 0.17290144151196996)	(35, 0.05113422953990234)	(40, 0.0)	(45, 0.05617974017078491)	(50, 0.0)	(55, 0.06617076782797433)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1341789181400273)	(80, 0.3396699419432965)	(85, 0.35290242894881513)	(90, 0.26902862671074995)	(95, 0.2236315302333788)	(100, 0.2236315302333788)	(105, 0.2796696127976815)	(110, 0.1108887410742688)	(115, 0.06327095329527882)	(120, 0.11443434763651575)	(125, 0.0)	(130, 0.0)	(135, 0.05316326643275107)	(140, 0.0)	(145, 0.0)	(150, 0.1317624060294477)
IDDLNTM49_R1	(1, 0.0)	(2, 0.2724246993490493)	(3, 0.27460066443553627)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.525541539479975)	(9, 0.19810476505706542)	(10, 0.04422419182817844)	(15, 0.0)	(20, 0.0)	(25, 0.10628516788643301)	(30, 0.39842227207531905)	(35, 0.18720042170816326)	(40, 0.34630331114461893)	(45, 0.10680617361136649)	(50, 0.05738418349208684)	(55, 0.11665011707305112)	(60, 0.25445919605751904)	(65, 0.061546099812437936)	(70, 0.0)	(75, 0.18159807779534895)	(80, 0.05723094651416523)	(85, 0.05924141566449684)	(90, 0.0)	(95, 0.12472264106996188)	(100, 0.04713569440868915)	(105, 0.2644318585806578)	(110, 0.0)	(115, 0.061546099812437936)	(120, 0.0)	(125, 0.0)	(130, 0.05399458154046069)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM49_R2	(1, 0.0)	(2, 0.2699729077023035)	(3, 0.29997670797935594)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08575141284493644)	(25, 0.0)	(30, 0.16933911956161965)	(35, 0.05137729395755949)	(40, 0.0)	(45, 0.056287006730168065)	(50, 0.0)	(55, 0.06375271229450921)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13508146077746314)	(80, 0.34180427347284026)	(85, 0.3526718399470413)	(90, 0.27010162676375765)	(95, 0.22513576796243856)	(100, 0.22513576796243856)	(105, 0.2809630637588418)	(110, 0.10974832358746155)	(115, 0.06258198178318806)	(120, 0.11443124563274612)	(125, 0.0)	(130, 0.0)	(135, 0.05406813528986307)	(140, 0.0)	(145, 0.0)	(150, 0.13572199134517549)
IDDLNTM50_R1	(1, 0.0)	(2, 0.33731620856581573)	(3, 0.3364882178724311)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.6247729775517323)	(9, 0.0371155828208491)	(10, 0.025358114974787682)	(15, 0.0)	(20, 0.0)	(25, 0.11047555825472521)	(30, 0.27525290615733483)	(35, 0.12165703257495386)	(40, 0.3953835558888318)	(45, 0.08309426602044993)	(50, 0.06673604988679926)	(55, 0.1443079779783275)	(60, 0.2997398309243004)	(65, 0.07507355617322861)	(70, 0.0)	(75, 0.09421814098809529)	(80, 0.06754244082296515)	(85, 0.07123599930736778)	(90, 0.0)	(95, 0.1331337035771718)	(100, 0.05693696002856928)	(105, 0.18113556403626024)	(110, 0.0)	(115, 0.07507355617322861)	(120, 0.0)	(125, 0.0)	(130, 0.06575686089288356)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM50_R2	(1, 0.0)	(2, 0.3287843044644178)	(3, 0.3705438350872936)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.10581721061455268)	(25, 0.0)	(30, 0.20083454261974099)	(35, 0.05735455533479804)	(40, 0.0)	(45, 0.0630208916451779)	(50, 0.0)	(55, 0.07659993901668545)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13214731466418317)	(80, 0.34684890141834807)	(85, 0.359441559876867)	(90, 0.25532353016352094)	(95, 0.2202455244403053)	(100, 0.2202455244403053)	(105, 0.279774455335122)	(110, 0.12335621347616052)	(115, 0.07526075406912426)	(120, 0.13810884765655232)	(125, 0.0)	(130, 0.0)	(135, 0.05430178964788435)	(140, 0.0)	(145, 0.0)	(150, 0.12117463799706892)
IDDLNTM52_R1	(1, 0.0)	(2, 0.2768626395034804)	(3, 0.27418781044734736)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5215203371711186)	(9, 0.19558350058445015)	(10, 0.0429185238153405)	(15, 0.0)	(20, 0.0)	(25, 0.10631197244569428)	(30, 0.39275763284761406)	(35, 0.18699908253363373)	(40, 0.3423959513787407)	(45, 0.10545246070899018)	(50, 0.055033716220252556)	(55, 0.11690786194672276)	(60, 0.2568870161122786)	(65, 0.061724355299326746)	(70, 0.0)	(75, 0.1789389309778194)	(80, 0.05454868055140709)	(85, 0.05874281251142375)	(90, 0.0)	(95, 0.12294940917484198)	(100, 0.04704132700052694)	(105, 0.25783212237877895)	(110, 0.0)	(115, 0.061724355299326746)	(120, 0.0)	(125, 0.0)	(130, 0.05554728339903011)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM52_R2	(1, 0.0)	(2, 0.2777364169951505)	(3, 0.2980294534343468)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08814453349643847)	(25, 0.0)	(30, 0.1682610133857362)	(35, 0.051060703462209575)	(40, 0.0)	(45, 0.05539749297188665)	(50, 0.0)	(55, 0.06406393911375781)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13496117485625023)	(80, 0.3425207767346935)	(85, 0.35078421529877396)	(90, 0.26963346817443806)	(95, 0.2249352914270837)	(100, 0.2249352914270837)	(105, 0.279708657619206)	(110, 0.10981064885111633)	(115, 0.06283351774793659)	(120, 0.11270659710922307)	(125, 0.0)	(130, 0.0)	(135, 0.05291881804653667)	(140, 0.0)	(145, 0.0)	(150, 0.1305940706172703)
IDDLNTM55.A_R1	(1, 0.0)	(2, 0.27801950325002117)	(3, 0.2721041946702335)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5251030448591651)	(9, 0.21557809373853565)	(10, 0.046583973592005)	(15, 0.0)	(20, 0.0)	(25, 0.1079892855758507)	(30, 0.4074324933778855)	(35, 0.1921997654818965)	(40, 0.3458728689963062)	(45, 0.10755206711560551)	(50, 0.05618073508915124)	(55, 0.11774403357543847)	(60, 0.25462647857455023)	(65, 0.060299406466754954)	(70, 0.0)	(75, 0.18881958915058925)	(80, 0.05609255657616061)	(85, 0.058370501495085055)	(90, 0.0)	(95, 0.12471381020640569)	(100, 0.0467823752462339)	(105, 0.27079988749891387)	(110, 0.0)	(115, 0.060299406466754954)	(120, 0.0)	(125, 0.0)	(130, 0.053869723227855305)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM55.A_R2	(1, 0.0)	(2, 0.26934861613927646)	(3, 0.2965369909780522)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0865104694532179)	(25, 0.0)	(30, 0.1705923556944857)	(35, 0.05170934965958501)	(40, 0.0)	(45, 0.05487275381312365)	(50, 0.0)	(55, 0.06215115523955806)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13501232570276897)	(80, 0.34188646538818845)	(85, 0.3500319555256973)	(90, 0.2728279932976982)	(95, 0.22502054283794828)	(100, 0.22502054283794828)	(105, 0.2820242773816787)	(110, 0.1080921605076731)	(115, 0.06021122795376433)	(120, 0.11249373794778839)	(125, 0.0)	(130, 0.0)	(135, 0.05411221413857951)	(140, 0.0)	(145, 0.0)	(150, 0.1373104781975871)
IDDLNTM55.B_R1	(1, 0.0)	(2, 0.26748856399098403)	(3, 0.26908256508173617)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5143310186160351)	(9, 0.21198316886657792)	(10, 0.045751626545279686)	(15, 0.0)	(20, 0.0)	(25, 0.10759507362577182)	(30, 0.4116697578902105)	(35, 0.1950829620639126)	(40, 0.3413477431031937)	(45, 0.10703337800331628)	(50, 0.05536876645948447)	(55, 0.11814584275027432)	(60, 0.2518825342643818)	(65, 0.059816788550821495)	(70, 0.0)	(75, 0.19264641753947714)	(80, 0.055566118975482366)	(85, 0.05772940617007461)	(90, 0.0)	(95, 0.12288989361560815)	(100, 0.04642717938850323)	(105, 0.2706879518945652)	(110, 0.0)	(115, 0.059816788550821495)	(120, 0.0)	(125, 0.0)	(130, 0.05345596515058187)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM55.B_R2	(1, 0.0)	(2, 0.2672798257529093)	(3, 0.29519382104453373)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08581039205215875)	(25, 0.0)	(30, 0.1706074548394822)	(35, 0.05011615334138684)	(40, 0.0)	(45, 0.05446549917472491)	(50, 0.0)	(55, 0.06213568061379669)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13061700366506393)	(80, 0.3314725268219148)	(85, 0.34224721514726103)	(90, 0.2650482242258563)	(95, 0.2176950061084399)	(100, 0.2176950061084399)	(105, 0.2730220249203094)	(110, 0.10581131050040628)	(115, 0.059915464808820436)	(120, 0.11125368565311727)	(125, 0.0)	(130, 0.0)	(135, 0.05412013227172861)	(140, 0.0)	(145, 0.0)	(150, 0.13646736719219366)
IDDLNTM56_R1	(1, 0.0)	(2, 0.29278419813336476)	(3, 0.2883221749454956)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.557863894085333)	(9, 0.17108862044232634)	(10, 0.04266226946491018)	(15, 0.0)	(20, 0.0)	(25, 0.10924631100568008)	(30, 0.37313169428348236)	(35, 0.17512886034378)	(40, 0.3582716031294544)	(45, 0.10213371284949463)	(50, 0.05830820947889119)	(55, 0.12297868684655502)	(60, 0.2671397743193028)	(65, 0.06382691079483284)	(70, 0.0)	(75, 0.16083706667039613)	(80, 0.05985326825439215)	(85, 0.06198438380680728)	(90, 0.0)	(95, 0.1253895113152246)	(100, 0.04935752415874768)	(105, 0.24592629492463733)	(110, 0.0)	(115, 0.06382691079483284)	(120, 0.0)	(125, 0.0)	(130, 0.05791306513688089)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM56_R2	(1, 0.0)	(2, 0.28956532568440446)	(3, 0.3144061413422432)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.09246377603041102)	(25, 0.0)	(30, 0.177735037071421)	(35, 0.05310029584767674)	(40, 0.0)	(45, 0.05762447657249133)	(50, 0.0)	(55, 0.06712126025294121)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13500617024549785)	(80, 0.3446901813068755)	(85, 0.35414256674665007)	(90, 0.26886242605750504)	(95, 0.22501028374249643)	(100, 0.22501028374249643)	(105, 0.28231509298212554)	(110, 0.11215439576991322)	(115, 0.06479479244155471)	(120, 0.11857438137156379)	(125, 0.0)	(130, 0.0)	(135, 0.05414365450354665)	(140, 0.0)	(145, 0.0)	(150, 0.13262864445733474)
IDDLNTM58_R1	(1, 0.0)	(2, 0.2727296048111499)	(3, 0.27406801816673065)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5293703657437563)	(9, 0.2101587804377504)	(10, 0.04703407600403309)	(15, 0.0)	(20, 0.0)	(25, 0.10730729078368563)	(30, 0.40711745915608577)	(35, 0.19373533322031175)	(40, 0.34738518644098043)	(45, 0.10684999955386221)	(50, 0.057161403727927336)	(55, 0.11716693583646375)	(60, 0.2544435323405281)	(65, 0.0608531939004042)	(70, 0.0)	(75, 0.1860338797034076)	(80, 0.055934524818645)	(85, 0.05926940476296699)	(90, 0.0)	(95, 0.11361456372185985)	(100, 0.046565631329579825)	(105, 0.2588547196916296)	(110, 0.0)	(115, 0.0608531939004042)	(120, 0.0)	(125, 0.0)	(130, 0.05389902117369929)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM58_R2	(1, 0.0)	(2, 0.2694951058684964)	(3, 0.2977133207819903)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.0861380528762503)	(25, 0.0)	(30, 0.16899141630901288)	(35, 0.05118315740633337)	(40, 0.0)	(45, 0.05526531814085462)	(50, 0.0)	(55, 0.06223064431218937)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13159949318747602)	(80, 0.3353673498523284)	(85, 0.33588598502761596)	(90, 0.26638887153908614)	(95, 0.21933248864579336)	(100, 0.21933248864579336)	(105, 0.276125828700936)	(110, 0.10688903661006666)	(115, 0.06140528940958126)	(120, 0.11292862687712474)	(125, 0.0)	(130, 0.0)	(135, 0.05402170906462751)	(140, 0.0)	(145, 0.0)	(150, 0.14049157691861552)
IDDLNTM59_R1	(1, 0.0)	(2, 0.2729279409878542)	(3, 0.27071843450537775)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5219824338845603)	(9, 0.21979200460439594)	(10, 0.0467714799058858)	(15, 0.0)	(20, 0.0)	(25, 0.10698861511367103)	(30, 0.41645963770560535)	(35, 0.19550898945795955)	(40, 0.34221483085419524)	(45, 0.10931668048057305)	(50, 0.05578734416242998)	(55, 0.11686672580240114)	(60, 0.2512586103389814)	(65, 0.06073448306709679)	(70, 0.0)	(75, 0.19633351260873738)	(80, 0.05601368385087879)	(85, 0.05750105894639952)	(90, 0.0)	(95, 0.12364074933526188)	(100, 0.046270299167177724)	(105, 0.27612903086734447)	(110, 0.0)	(115, 0.06073448306709679)	(120, 0.0)	(125, 0.0)	(130, 0.05193956945880025)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM59_R2	(1, 0.0)	(2, 0.25969784729400125)	(3, 0.29216681450600285)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08367023816324265)	(25, 0.0)	(30, 0.16825122412048168)	(35, 0.05100187646379804)	(40, 0.0)	(45, 0.055582560634785824)	(50, 0.0)	(55, 0.061736844544512934)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13543196929540455)	(80, 0.34086218176370353)	(85, 0.3522546127489602)	(90, 0.27310577931449254)	(95, 0.22571994882567425)	(100, 0.22571994882567425)	(105, 0.2821485887720425)	(110, 0.10776463690263836)	(115, 0.0589830450017191)	(120, 0.11213514850578082)	(125, 0.0)	(130, 0.0)	(135, 0.05365328424276979)	(140, 0.0)	(145, 0.0)	(150, 0.1373127443256101)
IDDLNTM5_R1	(1, 0.0)	(2, 0.26812392301792853)	(3, 0.2657324044017817)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5136470823199045)	(9, 0.21886959304568293)	(10, 0.04646483344898425)	(15, 0.0)	(20, 0.0)	(25, 0.10610310074080484)	(30, 0.41639077487211307)	(35, 0.1963856668804429)	(40, 0.33718952018286535)	(45, 0.10865892216264117)	(50, 0.05483697419222807)	(55, 0.11647608454000051)	(60, 0.2504960575541775)	(65, 0.0593571269354186)	(70, 0.0)	(75, 0.1975832517752462)	(80, 0.05658953745291584)	(85, 0.05717737637993819)	(90, 0.0)	(95, 0.12425673518276223)	(100, 0.0454023419721923)	(105, 0.2784676974294461)	(110, 0.0)	(115, 0.0593571269354186)	(120, 0.0)	(125, 0.0)	(130, 0.052602456034851176)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM5_R2	(1, 0.0)	(2, 0.2630122801742559)	(3, 0.28652583725515)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08531331906089629)	(25, 0.0)	(30, 0.16756695476250852)	(35, 0.05004663461301486)	(40, 0.0)	(45, 0.05412134419411391)	(50, 0.0)	(55, 0.061536877490899)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13209945577433996)	(80, 0.3346994198833048)	(85, 0.34626268623038425)	(90, 0.2675214793970671)	(95, 0.22016575962389992)	(100, 0.22016575962389992)	(105, 0.27555040983509294)	(110, 0.10488360880524293)	(115, 0.05922933586432678)	(120, 0.10965204134369755)	(125, 0.0)	(130, 0.0)	(135, 0.05303329450310359)	(140, 0.0)	(145, 0.0)	(150, 0.13597882757534152)
IDDLNTM6.A_R1	(1, 0.0)	(2, 0.2672258591692217)	(3, 0.2655966912233761)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5202969994323302)	(9, 0.2170601812523393)	(10, 0.04723740721941443)	(15, 0.0)	(20, 0.0)	(25, 0.10756740047635178)	(30, 0.41684695067366095)	(35, 0.1968288774884747)	(40, 0.3392985564514098)	(45, 0.1094927807759875)	(50, 0.05672043414575213)	(55, 0.11662726689727504)	(60, 0.24950812880751888)	(65, 0.05919169149737249)	(70, 0.0)	(75, 0.19414603988414714)	(80, 0.05587411313492324)	(85, 0.058087242578240786)	(90, 0.0)	(95, 0.11387672361208115)	(100, 0.04659843485623862)	(105, 0.26447108427897364)	(110, 0.0)	(115, 0.05919169149737249)	(120, 0.0)	(125, 0.0)	(130, 0.05405029135658699)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM6.A_R2	(1, 0.0)	(2, 0.27025145678293494)	(3, 0.29225580306448606)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08290137461574382)	(25, 0.0)	(30, 0.16727111618527574)	(35, 0.05154518116453348)	(40, 0.0)	(45, 0.05557790078113314)	(50, 0.0)	(55, 0.060588121165240164)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.1283064968467137)	(80, 0.3290665354304886)	(85, 0.3302471532405949)	(90, 0.26202521655767813)	(95, 0.2138441614111895)	(100, 0.2138441614111895)	(105, 0.2696294108399757)	(110, 0.10364470259115989)	(115, 0.060219971525529596)	(120, 0.11064800895576893)	(125, 0.0)	(130, 0.0)	(135, 0.0537752370280676)	(140, 0.0)	(145, 0.0)	(150, 0.13984396802683852)
IDDLNTM6.B_R1	(1, 0.0)	(2, 0.2811998109841491)	(3, 0.27816400035257277)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5233318796336677)	(9, 0.19736956430255184)	(10, 0.0431964447935743)	(15, 0.0)	(20, 0.0)	(25, 0.10802461058400832)	(30, 0.3961544444581695)	(35, 0.18555712045196313)	(40, 0.34851943515498024)	(45, 0.10647530033065211)	(50, 0.056951807448371854)	(55, 0.11778526518015234)	(60, 0.2570431330068197)	(65, 0.06208965523450172)	(70, 0.0)	(75, 0.18263018027062264)	(80, 0.05583797899595903)	(85, 0.059652632079222515)	(90, 0.0)	(95, 0.12564906154718727)	(100, 0.04648768225070394)	(105, 0.2613728270661989)	(110, 0.0)	(115, 0.06208965523450172)	(120, 0.0)	(125, 0.0)	(130, 0.055000513994144865)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
IDDLNTM6.B_R2	(1, 0.0)	(2, 0.2750025699707243)	(3, 0.30182238665382277)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(15, 0.0)	(20, 0.08755696593967029)	(25, 0.0)	(30, 0.17196087614751024)	(35, 0.05115236231080881)	(40, 0.0)	(45, 0.05474508716859155)	(50, 0.0)	(55, 0.06422519098912782)	(60, 0.0)	(65, 0.0)	(70, 0.0)	(75, 0.13318205923850565)	(80, 0.33860803685850965)	(85, 0.34748516587773975)	(90, 0.2678757428052858)	(95, 0.2219700987308427)	(100, 0.2219700987308427)	(105, 0.2778667002769287)	(110, 0.11021876888876142)	(115, 0.06162067483348578)	(120, 0.11394130082182535)	(125, 0.0)	(130, 0.0)	(135, 0.053476327690843095)	(140, 0.0)	(145, 0.0)	(150, 0.1341200200405375)
IDDLNTM60_R1	(1, 0.0)	(2, 0.2753854918835378)	(3, 0.27839440106678487)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.5257998496107821)	(9, 0.22386846736289637)	(10, 0.04628096012886005)	(15, 0.0)	(20, 0.0)	(25, 0.10833197885552343)	(30, 0.41434647898572197)	(35, 0.19314384891788938)	(40, 0.3471437578069945)	(45, 0.11175707360804206)	(50, 0.05740548791290248)	(55, 0.12135746234786028)	(60, 0.25573478405874295)	(65, 0.06170794683848006)	(70, 0.0)	(75, 0.19495481855715213)	(80, 0.058204114275558716)	(85, 0.05927832297462449)	(90, 0.0)	(95, 0.11585143974898386)	(100, 0.04851936359602329)	(105, 0.27092555733715473)	(110, 0.0)	(115, 0.06170794683848006)	(120, 0.0)	(125, 0.0)	(130, 0.05446969241074366)	(135, 0.0)	(140, 0.0)	(145, 0.0)	(150, 0.0)
